"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding"
"3607252-01","","九大工学部(1)","","33.596538","130.216305","3607252-01","","0","3607252","",""
"3607253-03","","九大ビッグオレンジ前(3)","","33.597778","130.221981","3607253-03","","0","3607253","",""
"3607291-01","","九大中央図書館(1)","","33.598328","130.22586","3607291-01","","0","3607291","",""
"3607290-01","","九大イーストゾーン(1)","","33.599743","130.228202","3607290-01","","0","3607290","",""
"3607289-01","","九大東ゲート(1)","","33.601364","130.229395","3607289-01","","0","3607289","",""
"3607289-02","","九大東ゲート(2)","","33.601214","130.229387","3607289-02","","0","3607289","",""
"3607290-02","","九大イーストゾーン(2)","","33.598899","130.228839","3607290-02","","0","3607290","",""
"3607291-02","","九大中央図書館(2)","","33.597596","130.2264","3607291-02","","0","3607291","",""
"3607253-02","","九大ビッグオレンジ前(2)","","33.598206","130.223539","3607253-02","","0","3607253","",""
"3607281-00","","九大理学部","","33.597473","130.219893","3607281-00","","0","3607281","",""
"3607252-02","","九大工学部(2)","","33.596995","130.217137","3607252-02","","0","3607252","",""
"3607288-02","","九大農学部(2)","","33.594497","130.21402","3607288-02","","0","3607288","",""
"3609005-02","","泊北口(2)","","33.584793","130.215236","3609005-02","","0","3609005","",""
"3607101-02","","大塚(2)","","33.578789","130.215458","3607101-02","","0","3607101","",""
"3609004-02","","泊東口(2)","","33.574661","130.213521","3609004-02","","0","3609004","",""
"3607296-02","","泊三区(2)","","33.571741","130.213649","3607296-02","","0","3607296","",""
"3607294-02","","東風コミュニティセンター前(2)","","33.568223","130.215267","3607294-02","","0","3607294","",""
"3607293-02","","東風小学校東(2)","","33.567294","130.220119","3607293-02","","0","3607293","",""
"3609001-02","","産の宮北(2)","","33.565646","130.224472","3609001-02","","0","3609001","",""
"3607009-02","","産の宮(2)","","33.564616","130.223863","3607009-02","","0","3607009","",""
"3607008-02","","潤(2)","","33.563487","130.218121","3607008-02","","0","3607008","",""
"3607007-02","","浦志(2)","","33.56211","130.212522","3607007-02","","0","3607007","",""
"3607006-02","","糸島農協前(2)","","33.560643","130.207327","3607006-02","","0","3607006","",""
"3607005-02","","伊都文化会館前(2)","","33.560088","130.203692","3607005-02","","0","3607005","",""
"3607012-01","","周船寺小学校前(1)","","33.571619","130.240038","3607012-01","","0","3607012","",""
"3607011-01","","高田（前原）(1)","","33.570419","130.235998","3607011-01","","0","3607011","",""
"3607010-01","","波多江小学校前(1)","","33.567271","130.230932","3607010-01","","0","3607010","",""
"3609002-01","","東風小学校入口(1)","","33.568088","130.220598","3609002-01","","0","3609002","",""
"3609003-01","","志登(1)","","33.572228","130.218744","3609003-01","","0","3609003","",""
"3609003-02","","志登(2)","","33.57214","130.218979","3609003-02","","0","3609003","",""
"3609002-02","","東風小学校入口(2)","","33.568007","130.220731","3609002-02","","0","3609002","",""
"3607010-02","","波多江小学校前(2)","","33.566601","130.229775","3607010-02","","0","3607010","",""
"3607011-02","","高田（前原）(2)","","33.570967","130.237463","3607011-02","","0","3607011","",""
"3607012-02","","周船寺小学校前(2)","","33.572021","130.240977","3607012-02","","0","3607012","",""
"3607100-01","","桂木（前原）(1)","","33.5846","130.210423","3607100-01","","0","3607100","",""
"3607099-00","","馬場","","33.58731","130.203667","3607099-00","","0","3607099","",""
"3607098-00","","松隈","","33.586643","130.199777","3607098-00","","0","3607098","",""
"3607217-00","","町頭","","33.581254","130.201504","3607217-00","","0","3607217","",""
"3607218-00","","油比","","33.579167","130.200266","3607218-00","","0","3607218","",""
"3607094-00","","新田（前原市）","","33.572357","130.200141","3607094-00","","0","3607094","",""
"3607213-00","","医師会病院前","","33.567481","130.202213","3607213-00","","0","3607213","",""
"3607093-02","","吉原橋(2)","","33.56556","130.202331","3607093-02","","0","3607093","",""
"3609054-02","","前原コミュニティセンター前(2)","","33.561312","130.202451","3609054-02","","0","3609054","",""
"3609054-01","","前原コミュニティセンター前(1)","","33.561319","130.20233","3609054-01","","0","3609054","",""
"3607093-01","","吉原橋(1)","","33.565011","130.202117","3607093-01","","0","3607093","",""
"3607095-00","","泊二区","","33.575694","130.204215","3607095-00","","0","3607095","",""
"3607096-00","","泊一区","","33.577098","130.209324","3607096-00","","0","3607096","",""
"3607100-02","","桂木（前原）(2)","","33.583872","130.210907","3607100-02","","0","3607100","",""
"3401868-00","","波止内広場","","33.47622","129.825407","3401868-00","","0","3401868","",""
"3401869-00","","京泊活性化センター前","","33.474824","129.823392","3401869-00","","0","3401869","",""
"3401870-00","","納所農漁民センター前","","33.468439","129.817382","3401870-00","","0","3401870","",""
"3401871-00","","黒崎","","33.409749","129.840728","3401871-00","","0","3401871","",""
"3401872-00","","農業倉庫前","","33.410894","129.84278","3401872-00","","0","3401872","",""
"3401873-00","","瓜ヶ坂公民館","","33.414111","129.842349","3401873-00","","0","3401873","",""
"3401874-00","","ヌゲン谷","","33.415652","129.839203","3401874-00","","0","3401874","",""
"3401881-00","","上ヶ倉公民館","","33.417945","129.838706","3401881-00","","0","3401881","",""
"3401875-00","","上ヶ倉","","33.417391","129.837865","3401875-00","","0","3401875","",""
"3401876-00","","小崎","","33.421459","129.834167","3401876-00","","0","3401876","",""
"3401880-00","","草場医院","","33.423561","129.831662","3401880-00","","0","3401880","",""
"3401877-00","","駄竹高齢者センター前","","33.462114","129.80615","3401877-00","","0","3401877","",""
"3401879-00","","後山","","33.45007","129.795632","3401879-00","","0","3401879","",""
"3036169-00","","里","","33.45088","129.7916","3036169-00","","0","3036169","",""
"3036168-00","","星賀","","33.449833","129.790193","3036168-00","","0","3036168","",""
"3036170-00","","伊仲","","33.44949","129.79424","3036170-00","","0","3036170","",""
"3036171-00","","松山","","33.44653","129.79678","3036171-00","","0","3036171","",""
"3036172-00","","宇の山","","33.44366","129.80923","3036172-00","","0","3036172","",""
"3606199-02","","福岡空港国内線(2)","","33.598559","130.447897","3606199-02","","0","3606199","",""
"3606199-01","","福岡空港国内線(1)","","33.600062","130.446906","3606199-01","","0","3606199","",""
"3606045-00","","西の浦","","33.650331","130.211596","3606045-00","","0","3606045","",""
"3606044-00","","梢","","33.647526","130.214","3606044-00","","0","3606044","",""
"3606043-01","","畑中(1)","","33.64262","130.224051","3606043-01","","0","3606043","",""
"3606042-01","","宮の浦（福岡市西区）(1)","","33.641451","130.227066","3606042-01","","0","3606042","",""
"3606041-00","","小浜","","33.637159","130.225234","3606041-00","","0","3606041","",""
"3606040-01","","小田(1)","","33.633366","130.223955","3606040-01","","0","3606040","",""
"3606039-01","","中間(1)","","33.631676","130.224443","3606039-01","","0","3606039","",""
"3606217-01","","ざうお本店前(1)","","33.628429","130.227347","3606217-01","","0","3606217","",""
"3606122-01","","海釣公園前(1)","","33.626405","130.228869","3606122-01","","0","3606122","",""
"3606130-01","","大原西(1)","","33.617634","130.231152","3606130-01","","0","3606130","",""
"3606038-01","","大原橋(1)","","33.614427","130.234271","3606038-01","","0","3606038","",""
"3606037-01","","大原(1)","","33.612741","130.237648","3606037-01","","0","3606037","",""
"3606131-01","","大原海水浴場前(1)","","33.61118","130.239948","3606131-01","","0","3606131","",""
"3606036-01","","長浜(1)","","33.60956","130.243357","3606036-01","","0","3606036","",""
"3606170-01","","今津運動公園前(1)","","33.607917","130.249988","3606170-01","","0","3606170","",""
"3606035-01","","緑町（福岡市西区）(1)","","33.607497","130.251474","3606035-01","","0","3606035","",""
"3606034-01","","福祉村施設前(1)","","33.606001","130.255861","3606034-01","","0","3606034","",""
"3606033-01","","今津(1)","","33.603374","130.259789","3606033-01","","0","3606033","",""
"3606032-01","","日赤入口(1)","","33.598361","130.26542","3606032-01","","0","3606032","",""
"3606031-01","","今津橋(1)","","33.593857","130.264998","3606031-01","","0","3606031","",""
"3606030-01","","美浜(1)","","33.592064","130.264801","3606030-01","","0","3606030","",""
"3607266-01","","横浜二丁目(1)","","33.587352","130.263879","3607266-01","","0","3607266","",""
"3607079-01","","玄洋中学校前(1)","","33.586959","130.261403","3607079-01","","0","3607079","",""
"3607256-01","","横浜西(1)","","33.584652","130.258821","3607256-01","","0","3607256","",""
"3607255-01","","舞鶴高校入口(1)","","33.583293","130.259359","3607255-01","","0","3607255","",""
"3607254-05","","九大学研都市駅(5)","","33.578274","130.259377","3607254-05","","0","3607254","",""
"3607201-00","","交流プラザ志摩館北口","","33.583851","130.183731","3607201-00","","0","3607201","",""
"3607059-00","","井田原","","33.588118","130.184144","3607059-00","","0","3607059","",""
"3007297-00","","井田原北","","33.591742","130.183361","3007297-00","","0","3007297","",""
"3607060-00","","吉田","","33.601879","130.183439","3607060-00","","0","3607060","",""
"3607061-02","","久米(2)","","33.609115","130.1712","3607061-02","","0","3607061","",""
"3607062-00","","野北","","33.614308","130.165948","3607062-00","","0","3607062","",""
"3607063-00","","間少路","","33.616632","130.172546","3607063-00","","0","3607063","",""
"3607064-00","","桜野小学校","","33.618407","130.177979","3607064-00","","0","3607064","",""
"3607065-02","","赤隈(2)","","33.620493","130.180977","3607065-02","","0","3607065","",""
"3607066-00","","伊牟田","","33.621955","130.187079","3607066-00","","0","3607066","",""
"3607067-02","","桜井(2)","","33.620426","130.192814","3607067-02","","0","3607067","",""
"3607068-00","","谷","","33.614024","130.198379","3607068-00","","0","3607068","",""
"3607295-02","","扇原(2)","","33.610922","130.201601","3607295-02","","0","3607295","",""
"3607292-00","","伊都営業所","","33.602882","130.210134","3607292-00","","0","3607292","",""
"3607295-01","","扇原(1)","","33.611435","130.201415","3607295-01","","0","3607295","",""
"3607067-01","","桜井(1)","","33.61997","130.193017","3607067-01","","0","3607067","",""
"3607065-01","","赤隈(1)","","33.620588","130.181322","3607065-01","","0","3607065","",""
"3607061-01","","久米(1)","","33.609204","130.171221","3607061-01","","0","3607061","",""
"3401792-00","","伊万里営業所","","33.273931","129.871069","3401792-00","","0","3401792","",""
"3066331-10","","唐津インター口（原中原）(1)","","33.41499","129.99457","3066331-10","","0","3066331","",""
"3050261-10","","浜玉中学校前(1)","","33.44868","130.04594","3050261-10","","0","3050261","",""
"3050261-20","","浜玉中学校前(2)","","33.4489","130.0455","3050261-20","","0","3050261","",""
"3066331-20","","唐津インター口（原中原）(2)","","33.41485","129.99472","3066331-20","","0","3066331","",""
"3115671-02","","伊万里駅前(2)","","33.27187","129.87657","3115671-02","","0","3115671","",""
"3042220-00","","湯野尾","","33.43636","129.87459","3042220-00","","0","3042220","",""
"3042219-00","","座川内入口","","33.44434","129.86702","3042219-00","","0","3042219","",""
"3050240-00","","細川","","33.4497","130.15767","3050240-00","","0","3050240","",""
"3050241-00","","荒川","","33.45192","130.15387","3050241-00","","0","3050241","",""
"3050242-00","","平野","","33.45031","130.15417","3050242-00","","0","3050242","",""
"3050243-10","","馬の川(1)","","33.44367","130.14806","3050243-10","","0","3050243","",""
"3050244-00","","下の門","","33.44445","130.14471","3050244-00","","0","3050244","",""
"3050245-00","","林の上","","33.44587","130.14067","3050245-00","","0","3050245","",""
"3050246-00","","野井原","","33.44434","130.12198","3050246-00","","0","3050246","",""
"3050247-10","","滝川(1)","","33.443456","130.116821","3050247-10","","0","3050247","",""
"3050248-00","","七山","","33.44368","130.11552","3050248-00","","0","3050248","",""
"3050249-00","","藤川","","33.44422","130.11223","3050249-00","","0","3050249","",""
"3050250-00","","樽門","","33.44498","130.10744","3050250-00","","0","3050250","",""
"3050251-10","","鮎返(1)","","33.44441","130.10202","3050251-10","","0","3050251","",""
"3050252-10","","上柳瀬(1)","","33.43906","130.0905","3050252-10","","0","3050252","",""
"3050253-00","","下柳瀬","","33.44","130.08466","3050253-00","","0","3050253","",""
"3050254-00","","簗場","","33.44171","130.07129","3050254-00","","0","3050254","",""
"3050255-00","","五反田","","33.44117","130.06662","3050255-00","","0","3050255","",""
"3050256-00","","玉島神社前（バス）","","33.44174","130.06396","3050256-00","","0","3050256","",""
"3050257-00","","土井","","33.4439","130.05939","3050257-00","","0","3050257","",""
"3050258-10","","新岡口橋(1)","","33.44474","130.05701","3050258-10","","0","3050258","",""
"3050259-10","","大江上(1)","","33.44774","130.0518","3050259-10","","0","3050259","",""
